UID,Borough,BreedName
37767,Manhattan,Unknown
37768,Manhattan,Yorkshire Terrier
37769,Queens,Shih Tzu
37770,Manhattan,Shih Tzu
37771,Brooklyn,Terrier mix
37772,Manhattan,"Poodle, Miniature"
37773,Staten Island,Yorkshire Terrier
37774,Manhattan,Maltese
37775,Queens,Labrador Retriever
37776,Brooklyn,Greyhound
37777,Brooklyn,Unknown
37778,Manhattan,Cavalier King Charles Spaniel
37779,Manhattan,Poodle Crossbreed
37780,Queens,Pug
37781,Queens,Beagle
37782,Bronx,Affenpinscher
37783,Manhattan,Chihuahua
37784,Brooklyn,Maltese
37785,Brooklyn,Labrador Retriever Crossbreed
37786,Manhattan,Havanese
37787,Queens,Maltese
37788,Queens,Dachshund
37789,Brooklyn,American Pit Bull Terrier/Pit Bull
37790,Brooklyn,American Pit Bull Mix / Pit Bull Mix
37791,Manhattan,Chihuahua
37792,Bronx,Siberian Husky
37793,Queens,Maltese Crossbreed
37794,Manhattan,"Dachshund, Long Haired Miniature"
37795,Staten Island,Unknown
37796,Manhattan,Maltese Crossbreed
37797,Manhattan,Dachshund Smooth Coat
37798,Manhattan,Cocker Spaniel
37799,Bronx,Labrador Retriever
37800,Brooklyn,American Pit Bull Mix / Pit Bull Mix
37801,Brooklyn,Yorkshire Terrier
37802,Brooklyn,Unknown
37803,Manhattan,Jack Russell Terrier
37804,Manhattan,Pug
37805,Manhattan,Wheaton Terrier
37806,Manhattan,American Pit Bull Mix / Pit Bull Mix
37807,Manhattan,"Schnauzer, Miniature"
37808,Staten Island,Collie
37809,Queens,Yorkshire Terrier
37810,Queens,American Pit Bull Terrier/Pit Bull
37811,Brooklyn,American Pit Bull Terrier/Pit Bull
37812,Manhattan,German Shepherd Dog
37813,Brooklyn,American Pit Bull Terrier/Pit Bull
37814,Manhattan,Havanese
37815,Brooklyn,Terrier Crossbreed
37816,Manhattan,Bassett Hound
37817,Queens,Lhasa Apso
37818,Manhattan,Pekingese
37819,Queens,"Poodle, Toy"
37820,Staten Island,Boxer
37821,Brooklyn,Shih Tzu
37822,Queens,Maltese Crossbreed
37823,Brooklyn,Cavalier King Charles Spaniel
37824,Manhattan,Unknown
37825,Brooklyn,American Pit Bull Mix / Pit Bull Mix
37826,Manhattan,Boxer
37827,Manhattan,American Pit Bull Mix / Pit Bull Mix
37828,Queens,Shih Tzu
37829,Manhattan,Pomeranian
37830,Manhattan,Labrador Retriever
37831,Queens,Jack Russell Terrier
37832,Queens,Labrador Retriever Crossbreed
37833,Queens,Unknown
37834,Manhattan,Bull Terrier
37835,Staten Island,Pug
37836,Brooklyn,Havanese
37837,Staten Island,Yorkshire Terrier Crossbreed
37838,Brooklyn,Jack Russell Terrier
37839,Manhattan,Yorkshire Terrier
37840,Brooklyn,Lhasa Apso
37841,Brooklyn,Labrador Retriever
37842,Bronx,Unknown
37843,Queens,Beagle
37844,Staten Island,Beagle
37845,Queens,Yorkshire Terrier Crossbreed
37846,Brooklyn,Unknown
37847,Staten Island,"Mastiff, Tibetan"
37848,Queens,Yorkshire Terrier
37849,Queens,Unknown
37850,Brooklyn,Yorkshire Terrier
37851,Queens,Unknown
37852,Queens,Chinese Shar-Pei
37853,Queens,Bichon Frise
37854,Queens,Siberian Husky
37855,Queens,Chihuahua
37856,Queens,Beagle
37857,Manhattan,"Poodle, Toy"
37859,Queens,Poodle Crossbreed
37860,Bronx,Chihuahua Crossbreed
37861,Manhattan,Boston Terrier
37862,Staten Island,Unknown
37863,Manhattan,Skye Terrier
37864,Queens,Unknown
37865,Bronx,Chow Chow
37866,Brooklyn,"Collie, Smooth Coat"
37867,Brooklyn,Unknown
37868,Brooklyn,German Shepherd Dog
37869,Manhattan,Chihuahua
37870,Brooklyn,"Dachshund, Long Haired"
37871,Staten Island,Beagle
37872,Manhattan,Yorkshire Terrier
37873,Queens,Unknown
37874,Brooklyn,Unknown
37883,Brooklyn,Labrador Retriever
37884,Queens,Unknown
37886,Manhattan,French Bulldog
37887,Brooklyn,German Shepherd Crossbreed
37888,Queens,"Bull Dog, French"
37889,Manhattan,Bassett Hound
37890,Manhattan,Unknown
37891,Manhattan,Miniature Pinscher
37892,Queens,Labrador Retriever Crossbreed
37893,Manhattan,"Schnauzer, Miniature"
37894,Bronx,Pomeranian
37895,Brooklyn,American Pit Bull Mix / Pit Bull Mix
37896,Manhattan,Yorkshire Terrier
37897,Bronx,"Poodle, Standard"
37898,Manhattan,Pomeranian
37899,Manhattan,Labrador Retriever
37900,Manhattan,Treeing Walker Coonhound
37901,Staten Island,Unknown
37902,Bronx,Chihuahua
37903,Manhattan,American Pit Bull Mix / Pit Bull Mix
37904,Bronx,Yorkshire Terrier Crossbreed
37905,Manhattan,Boston Terrier
37906,Brooklyn,"Poodle, Miniature"
37907,Manhattan,Unknown
37908,Queens,Yorkshire Terrier
37909,Manhattan,"Poodle, Toy"
37910,Brooklyn,American Bully
37911,Staten Island,Doberman Pinscher
37912,Manhattan,Pomeranian
37913,Queens,German Shepherd Crossbreed
37914,Queens,Pug
37915,Brooklyn,"Bull Dog, French"
37916,Bronx,Cavalier King Charles Spaniel
37917,Queens,German Shepherd Crossbreed
37918,Brooklyn,Unknown
37919,Brooklyn,Maltese
37920,Manhattan,Unknown
37921,Staten Island,"Coonhound, Treeing Walker"
37922,Manhattan,American Pit Bull Terrier/Pit Bull
37923,Manhattan,Unknown
37924,Manhattan,Unknown
37925,Brooklyn,American Pit Bull Terrier/Pit Bull
37926,Manhattan,Pomeranian
37927,Manhattan,American Pit Bull Terrier/Pit Bull
37928,Bronx,Pug
37929,Manhattan,Yorkshire Terrier
37930,Manhattan,Miniature Pinscher
37931,Queens,Unknown
37932,Staten Island,Unknown
37933,Queens,American Pit Bull Terrier/Pit Bull
37934,Queens,Puggle
37935,Brooklyn,German Shepherd Crossbreed
37936,Manhattan,Unknown
37937,Queens,Golden Retriever
37938,Queens,Siberian Husky
37939,Brooklyn,Maltese Crossbreed
37940,Brooklyn,American Pit Bull Mix / Pit Bull Mix
37941,Queens,American Staffordshire Terrier 
37942,Bronx,Unknown
37943,Bronx,Dutch Shepherd
37944,Brooklyn,"Schnauzer, Miniature"
37945,Bronx,Shih Tzu
37946,Brooklyn,"Collie, Border"
37947,Brooklyn,Unknown
37948,Staten Island,Rhodesian Ridgeback
37949,Brooklyn,Unknown
37950,Bronx,American Pit Bull Terrier/Pit Bull
37951,Bronx,Yorkshire Terrier
37952,Manhattan,Labrador Retriever
37953,Brooklyn,"Bull Dog, French"
37954,Bronx,Poodle
37955,Brooklyn,Shih Tzu
37956,Staten Island,Labrador Retriever
37957,Manhattan,"Collie, Border"
37958,Brooklyn,"Poodle, Standard"
37959,Manhattan,"Schnauzer, Miniature"
37960,Manhattan,Unknown
37961,Staten Island,Yorkshire Terrier
37962,Brooklyn,Shih Tzu
37963,Bronx,American Pit Bull Mix / Pit Bull Mix
37964,Manhattan,Chihuahua
37965,Manhattan,American Pit Bull Mix / Pit Bull Mix
37966,Brooklyn,Labrador Retriever
37967,Bronx,American Pit Bull Terrier/Pit Bull
37968,Manhattan,Unknown
37969,Queens,American Pit Bull Terrier/Pit Bull
37970,Brooklyn,Cocker Spaniel
37971,Brooklyn,American Staffordshire Terrier 
37972,Manhattan,German Shepherd Crossbreed
37973,Queens,"Poodle, Standard"
37974,Brooklyn,Golden Retriever
37975,Queens,Maltese
37976,Queens,Unknown
37977,Brooklyn,Maltese
37978,Brooklyn,Yorkshire Terrier
37979,Queens,Shih Tzu
37980,Manhattan,Boston Terrier
37981,Manhattan,Yorkshire Terrier
37983,Queens,American Pit Bull Terrier/Pit Bull
37984,Queens,"Poodle, Standard"
37985,Queens,Chihuahua
37986,Staten Island,American Pit Bull Terrier/Pit Bull
37987,Manhattan,Pug
37988,Queens,Chihuahua
37989,Brooklyn,Unknown
37990,Queens,American Pit Bull Terrier/Pit Bull
37991,Manhattan,Unknown
37992,Bronx,French Bulldog
37993,Staten Island,Labrador Retriever Crossbreed
37994,Queens,Labrador Retriever
37995,Bronx,Shih Tzu
37996,Manhattan,Labrador Retriever Crossbreed
37997,Brooklyn,"Poodle, Miniature"
37998,Queens,German Shepherd Dog
37999,Manhattan,Unknown
38000,Queens,American Staffordshire Terrier 
38001,Queens,"Poodle, Standard"
38002,Queens,Boston Terrier
38003,Queens,Maltese
38004,Brooklyn,Unknown
38005,Bronx,Labrador Retriever
38006,Bronx,Yorkshire Terrier
38007,Queens,Yorkshire Terrier
38008,Brooklyn,Shih Tzu
38009,Bronx,Unknown
38010,Manhattan,Unknown
38011,Brooklyn,Unknown
38012,Manhattan,Siberian Husky
38013,Queens,Shih Tzu
38014,Bronx,Shih Tzu
38015,Queens,Jack Russell Terrier
38016,Brooklyn,Unknown
38017,Queens,Yorkshire Terrier
38018,Bronx,Unknown
38019,Queens,American Pit Bull Mix / Pit Bull Mix
38020,Staten Island,Yorkshire Terrier
38021,Queens,Cocker Spaniel
38022,Brooklyn,Pekingese
38023,Manhattan,Havanese
38024,Brooklyn,Labrador Retriever Crossbreed
38025,Queens,Chihuahua
38026,Bronx,Unknown
38027,Bronx,Unknown
38028,Staten Island,Unknown
38029,Manhattan,Wheaton Terrier
38030,Bronx,Poodle Crossbreed
38031,Manhattan,Labrador Retriever
38032,Queens,Shiba Inu
38033,Manhattan,Yorkshire Terrier
38034,Manhattan,Chihuahua
38035,Staten Island,American Pit Bull Terrier/Pit Bull
38036,Brooklyn,Shih Tzu
38037,Queens,Collie Crossbreed
38038,Staten Island,American Pit Bull Mix / Pit Bull Mix
38039,Brooklyn,German Shepherd Crossbreed
38040,Bronx,Unknown
38041,Queens,Unknown
38042,Manhattan,Labrador Retriever
38043,Staten Island,Labrador Retriever
38044,Queens,Dachshund
38045,Brooklyn,Labrador Retriever
38046,Queens,Unknown
38047,Manhattan,Unknown
38048,Manhattan,Havanese
38049,Bronx,American Pit Bull Terrier/Pit Bull
38050,Manhattan,Pug
38051,Queens,Chihuahua
38052,Brooklyn,Yorkshire Terrier Crossbreed
38053,Staten Island,Boston Terrier
38054,Manhattan,Puggle
38055,Manhattan,Beagle Crossbreed
38056,Manhattan,Beagle Crossbreed
38057,Bronx,"Poodle, Miniature"
38058,Queens,Rottweiler
38059,Staten Island,Saint Bernard
38060,Brooklyn,Shih Tzu
38061,Brooklyn,Labradoodle
38062,Staten Island,American Pit Bull Mix / Pit Bull Mix
38063,Bronx,Chihuahua
38064,Manhattan,Unknown
38065,Queens,Pug
38066,Brooklyn,Cocker Spaniel
38067,Brooklyn,Shiba Inu
38068,Queens,German Shepherd Dog
38069,Manhattan,Maltese
38070,Manhattan,Poodle
38071,Bronx,Scottish Terrier
38072,Queens,American Pit Bull Terrier/Pit Bull
38073,Bronx,Unknown
38074,Manhattan,German Shepherd Crossbreed
38075,Manhattan,Staffordshire Bull Terrier
38076,Brooklyn,American Pit Bull Mix / Pit Bull Mix
38077,Manhattan,Unknown
38078,Bronx,Chihuahua Crossbreed
38079,Queens,Pomeranian
38080,Manhattan,Unknown
38081,Staten Island,Chihuahua
38082,Manhattan,Labrador Retriever
38083,Queens,American Pit Bull Terrier/Pit Bull
38084,Manhattan,Chihuahua
38085,Brooklyn,Shih Tzu
38086,Staten Island,Cavalier King Charles Spaniel
38087,Manhattan,"Coonhound, Treeing Walker"
38089,Queens,Unknown
38090,Queens,Jack Russell Terrier
38091,Brooklyn,Boston Terrier
38092,Staten Island,Beagle
38093,Manhattan,French Bulldog
38094,Manhattan,French Bulldog
38095,Manhattan,Shih Tzu
38096,Manhattan,Yorkshire Terrier
38097,Bronx,Shih Tzu
38098,Manhattan,"Welsh Corgi, Pembroke"
38099,Manhattan,Unknown
38100,Brooklyn,Schnauzer Crossbreed
38101,Manhattan,Yorkshire Terrier
38102,Manhattan,Boxer
38103,Bronx,German Shepherd Crossbreed
38104,Brooklyn,Bichon Frise
38105,Queens,Chinese Crested
38106,Queens,Shih Tzu
38107,Manhattan,Yorkshire Terrier
38108,Bronx,Dachshund Smooth Coat
38109,Manhattan,Belgian Sheepdog
38110,Queens,Soft Coated Wheaten Terrier
38111,Manhattan,Terrier mix
38112,Manhattan,Unknown
38113,Manhattan,Yorkshire Terrier
38114,Bronx,Pekingese
38115,Manhattan,Cavalier King Charles Spaniel
38116,Manhattan,Yorkshire Terrier
38117,Bronx,Unknown
38118,Staten Island,Unknown
38119,Queens,Labrador Retriever
38120,Queens,Unknown
38121,Brooklyn,Chihuahua Crossbreed
38123,Bronx,Unknown
38124,Queens,Cocker Spaniel
38125,Bronx,Maltipoo
38126,Manhattan,Unknown
38127,Queens,Unknown
38128,Brooklyn,American Pit Bull Mix / Pit Bull Mix
38129,Queens,"Schnauzer, Miniature"
38130,Staten Island,Labrador Retriever Crossbreed
38131,Staten Island,American Pit Bull Terrier/Pit Bull
38132,Staten Island,Unknown
38133,Queens,Unknown
38134,Queens,Unknown
38135,Manhattan,Havanese
38136,Bronx,Chihuahua
38137,Manhattan,Unknown
38138,Queens,Cairn Terrier
38139,Manhattan,German Shepherd Crossbreed
38140,Manhattan,American Pit Bull Terrier/Pit Bull
38141,Manhattan,Yorkshire Terrier
38142,Queens,Shih Tzu Crossbreed
38143,Manhattan,Greyhound
38144,Manhattan,Cavalier King Charles Spaniel
38145,Brooklyn,Unknown
38146,Manhattan,Pharaoh Hound
38147,Queens,Maltese
38148,Brooklyn,Yorkshire Terrier
38149,Staten Island,American Pit Bull Terrier/Pit Bull
38150,Queens,Japanese Chin/Spaniel
38151,Queens,American Staffordshire Terrier 
38152,Brooklyn,Labrador Retriever
38153,Manhattan,Dachshund
38154,Manhattan,German Shepherd Dog
38155,Brooklyn,Unknown
38156,Manhattan,Pomeranian
38157,Manhattan,Unknown
38158,Brooklyn,American Pit Bull Mix / Pit Bull Mix
38159,Manhattan,Yorkshire Terrier
38160,Brooklyn,Yorkshire Terrier
38161,Bronx,"Poodle, Miniature"
38162,Queens,Labrador Retriever
38163,Manhattan,Maltese
38164,Manhattan,Norwich Terrier
38165,Brooklyn,Tibetan Terrier
38166,Manhattan,Wheaton Terrier
38167,Manhattan,Maltipoo
38168,Manhattan,Pug
38169,Bronx,"Schnauzer, Miniature"
38170,Brooklyn,Shiba Inu
38171,Queens,Unknown
38175,Brooklyn,Havanese
38176,Queens,American English Coonhound
38177,Manhattan,Goldendoodle
38178,Manhattan,Shih Tzu
38179,Brooklyn,Terrier mix
38180,Manhattan,Labrador Retriever
38181,Manhattan,Bulldog
38182,Brooklyn,Chihuahua Crossbreed
38183,Manhattan,Unknown
38184,Manhattan,Golden Retriever
38185,Queens,Shih Tzu
38186,Manhattan,Labrador Retriever
38187,Manhattan,German Shepherd Crossbreed
38188,Manhattan,Cocker Spaniel
38189,Manhattan,West Highland White Terrier
38190,Bronx,German Shepherd Dog
38191,Manhattan,American Staffordshire Terrier 
38192,Queens,German Shepherd Dog
38193,Manhattan,"Poodle, Standard"
38194,Manhattan,Dachshund Smooth Coat
38195,Staten Island,American Pit Bull Mix / Pit Bull Mix
38196,Staten Island,Yorkshire Terrier
38197,Brooklyn,Unknown
38198,Bronx,Bichon Frise
38199,Manhattan,Bichon Frise
38200,Manhattan,American Pit Bull Terrier/Pit Bull
38201,Brooklyn,American Pit Bull Mix / Pit Bull Mix
38202,Brooklyn,"Bull Dog, French"
38203,Queens,German Shepherd Dog
38204,Brooklyn,"Bull Dog, French"
38205,Brooklyn,Australian Shepherd
38206,Bronx,Poodle
38207,Staten Island,Unknown
38208,Manhattan,Manchester Terrier
38209,Manhattan,Yorkshire Terrier
38210,Brooklyn,Unknown
38211,Queens,Cocker Spaniel
38212,Manhattan,"Poodle, Standard"
38213,Queens,Unknown
38214,Bronx,Dachshund Smooth Coat Miniature
38215,Manhattan,Dachshund
38216,Brooklyn,American Staffordshire Terrier 
38217,Queens,German Shepherd Dog
38218,Brooklyn,Border Terrier
38219,Queens,Unknown
38220,Manhattan,Vizsla
38221,Queens,Shih Tzu Crossbreed
38222,Manhattan,Puggle
38223,Queens,Chihuahua
38224,Manhattan,Yorkshire Terrier
38225,Bronx,"Dachshund, Long Haired Miniature"
38226,Queens,Jack Russell Terrier
38227,Brooklyn,"Schnauzer, Miniature"
38228,Queens,Maltese
38229,Brooklyn,Unknown
38230,Queens,"Dachshund, Wirehaired"
38231,Queens,Siberian Husky
38232,Brooklyn,Morkie
38233,Brooklyn,Maltese Crossbreed
38234,Queens,Bichon Frise
38235,Manhattan,Unknown
38236,Brooklyn,Jack Russell Terrier
38237,Brooklyn,Weimaraner
38238,Bronx,Staffordshire Bull Terrier
38239,Queens,"Poodle, Miniature"
38240,Manhattan,Staffordshire Bull Terrier
38241,Queens,Poodle
38242,Queens,French Bulldog
38243,Brooklyn,Bull Terrier
38244,Bronx,American Pit Bull Terrier/Pit Bull
38245,Manhattan,Greyhound
38246,Brooklyn,"Collie, Border"
38247,Bronx,Unknown
38248,Manhattan,Australian Shepherd
38249,Manhattan,American Pit Bull Mix / Pit Bull Mix
38250,Staten Island,American Pit Bull Mix / Pit Bull Mix
38251,Manhattan,Unknown
38252,Brooklyn,Unknown
38253,Queens,Shiba Inu
38256,Bronx,Dachshund Smooth Coat
38257,Queens,"Poodle, Toy"
38258,Manhattan,Beagle
38259,Manhattan,Golden Retriever
38260,Brooklyn,Unknown
38261,Manhattan,Labrador Retriever Crossbreed
38262,Brooklyn,Labrador Retriever
38263,Brooklyn,Boston Terrier
38264,Manhattan,Boxer
38265,Bronx,American Pit Bull Mix / Pit Bull Mix
38266,Manhattan,Miniature Schnauzer
38267,Brooklyn,American Pit Bull Mix / Pit Bull Mix
38268,Brooklyn,Alaskan Malamute
38269,Manhattan,Boxer
38270,Brooklyn,Beagle Crossbreed
38271,Queens,Labrador Retriever
38272,Bronx,Dachshund Smooth Coat Miniature
38273,Queens,Yorkshire Terrier Crossbreed
38274,Bronx,Dogo Argentino
38275,Manhattan,Unknown
38276,Manhattan,Labrador Retriever Crossbreed
38277,Manhattan,Puggle
38278,Brooklyn,Poodle Crossbreed
38279,Queens,Unknown
38280,Manhattan,American Pit Bull Mix / Pit Bull Mix
38281,Manhattan,Pomeranian
38282,Brooklyn,Poodle Crossbreed
38283,Queens,"Welsh Corgi, Pembroke"
38284,Brooklyn,Boxer
38285,Brooklyn,"Poodle, Toy"
38286,Manhattan,"Poodle, Standard"
38287,Manhattan,Unknown
38288,Brooklyn,West Highland White Terrier
38289,Manhattan,Tibetan Terrier
38290,Manhattan,"Poodle, Miniature"
38291,Queens,Yorkshire Terrier
38292,Manhattan,Labrador Retriever
38293,Manhattan,Unknown
38294,Brooklyn,Beagle Crossbreed
38295,Manhattan,Labrador Retriever
38296,Brooklyn,American Pit Bull Mix / Pit Bull Mix
38297,Queens,Jack Russell Terrier
38298,Staten Island,Unknown
38299,Brooklyn,Boston Terrier
38300,Queens,Yorkshire Terrier
38301,Brooklyn,Poodle Crossbreed
38302,Staten Island,Unknown
38303,Manhattan,Labrador Retriever
38304,Manhattan,Cocker Spaniel
38305,Queens,Labrador Retriever
38306,Queens,American Eskimo dog
38307,Manhattan,Italian Greyhound
38308,Staten Island,Maltese
38309,Bronx,Unknown
38310,Manhattan,Shih Tzu
38311,Brooklyn,Golden Retriever
38312,Manhattan,Yorkshire Terrier
38313,Queens,Labrador Retriever Crossbreed
38314,Queens,Unknown
38315,Manhattan,American Pit Bull Mix / Pit Bull Mix
38316,Queens,Terrier mix
38317,Manhattan,Shih Tzu
38318,Manhattan,Puggle
38319,Brooklyn,Labrador Retriever Crossbreed
38320,Queens,Miniature Pinscher
38321,Bronx,Rat Terrier
38322,Manhattan,Labrador Retriever
38324,Queens,Yorkshire Terrier
38325,Queens,Shih Tzu
38326,Brooklyn,Boxer
38327,Manhattan,English Cocker Spaniel
38328,Manhattan,Siberian Husky
38329,Queens,"Bull Dog, English"
38330,Staten Island,Shih Tzu
38331,Staten Island,German Shepherd Crossbreed
38332,Queens,"Schnauzer, Miniature"
38333,Bronx,Unknown
38334,Bronx,Siberian Husky
38335,Queens,Lhasa Apso
38336,Bronx,German Shepherd Crossbreed
38337,Queens,Yorkshire Terrier
38338,Manhattan,Unknown
38339,Manhattan,American Pit Bull Mix / Pit Bull Mix
38340,Manhattan,Rat Terrier
38341,Manhattan,Maltese
38342,Brooklyn,Yorkshire Terrier
38343,Staten Island,Unknown
38344,Manhattan,Unknown
38345,Manhattan,American Pit Bull Terrier/Pit Bull
38346,Bronx,American Staffordshire Terrier 
38347,Manhattan,Shih Tzu
38348,Brooklyn,Papillon
38349,Manhattan,Pug
38350,Staten Island,Boxer
38351,Brooklyn,Terrier mix
38352,Queens,Labrador Retriever
38353,Manhattan,Maltese
38354,Manhattan,Shih Tzu
38355,Manhattan,Toy Fox Terrier
38356,Brooklyn,Yorkshire Terrier
38357,Queens,Unknown
38358,Manhattan,Labradoodle
38359,Queens,Shiba Inu
38360,Manhattan,Unknown
38361,Manhattan,Unknown
38362,Manhattan,"Welsh Corgi, Pembroke"
38363,Bronx,Unknown
38364,Manhattan,Unknown
38365,Manhattan,English Cocker Spaniel
38366,Brooklyn,Unknown
38367,Brooklyn,American Pit Bull Mix / Pit Bull Mix
38368,Manhattan,Boston Terrier
38369,Brooklyn,Unknown
38370,Bronx,Unknown
38371,Brooklyn,Unknown
38372,Brooklyn,Unknown
38373,Bronx,"Bull Dog, English"
38374,Staten Island,Puggle
38375,Manhattan,Pug
38376,Brooklyn,French Bulldog
38377,Queens,Unknown
38378,Brooklyn,Shih Tzu
38379,Staten Island,Australian Shepherd
38385,Queens,American Staffordshire Terrier 
38386,Brooklyn,French Bulldog
38387,Brooklyn,West Highland White Terrier
38388,Manhattan,Vizsla
38389,Brooklyn,Unknown
38390,Manhattan,French Bulldog
38391,Staten Island,Shih Tzu
38392,Manhattan,"Welsh Corgi, Pembroke"
38393,Bronx,Pomeranian
38394,Manhattan,French Bulldog
38395,Manhattan,Unknown
38396,Queens,Labrador Retriever
38397,Manhattan,Havanese
38398,Manhattan,Yorkshire Terrier
38399,Manhattan,Chihuahua Crossbreed
38400,Manhattan,Unknown
38401,Queens,Shih Tzu
38402,Manhattan,Pug
38403,Brooklyn,Pomeranian
38404,Queens,Siberian Husky
38405,Manhattan,Havanese
38406,Staten Island,Chihuahua
38407,Manhattan,American Pit Bull Mix / Pit Bull Mix
38408,Manhattan,Boston Terrier
38409,Staten Island,Unknown
38410,Queens,Labrador Retriever Crossbreed
38411,Brooklyn,Beagle
38412,Brooklyn,St. Bernard
38413,Brooklyn,Chihuahua
38414,Brooklyn,Border Collie
38415,Bronx,Shih Tzu Crossbreed
38416,Manhattan,Poodle Crossbreed
38417,Manhattan,Wheaton Terrier
38418,Queens,Labrador Retriever Crossbreed
38419,Manhattan,"Bull Dog, English"
38420,Manhattan,Unknown
38421,Manhattan,Pug
38422,Brooklyn,German Shepherd Dog
38423,Manhattan,Shih Tzu
38424,Manhattan,Cavalier King Charles Spaniel
38425,Manhattan,Unknown
38426,Manhattan,Unknown
38427,Manhattan,Unknown
38428,Manhattan,Labrador Retriever
38429,Queens,Siberian Husky
38430,Manhattan,Border Terrier
38431,Brooklyn,Beagle
38432,Brooklyn,American Pit Bull Terrier/Pit Bull
38438,Manhattan,Yorkshire Terrier
38439,Manhattan,Maltese
38440,Bronx,Havanese
38441,Queens,Maltese
38442,Manhattan,Shih Tzu
38443,Brooklyn,Morkie
38444,Brooklyn,Australian Shepherd
38445,Manhattan,"Poodle, Toy"
38446,Brooklyn,German Shepherd Crossbreed
38447,Brooklyn,"Dachshund, Wirehaired"
38448,Brooklyn,American Pit Bull Terrier/Pit Bull
38449,Brooklyn,Shiba Inu
38450,Queens,German Shepherd Dog
38451,Manhattan,French Bulldog
38452,Manhattan,Chihuahua
38453,Brooklyn,Yorkshire Terrier
38454,Manhattan,Poodle
38455,Brooklyn,Australian Kelpie
38456,Queens,Labrador Retriever Crossbreed
38457,Brooklyn,Labrador Retriever
38458,Queens,Yorkshire Terrier
38459,Brooklyn,Chihuahua
38460,Queens,German Shepherd Crossbreed
38461,Brooklyn,Unknown
38462,Bronx,German Shepherd Dog
