UID,Borough,Name
109412,Brooklyn,BLUEBOY
109413,Queens,BO
109414,Manhattan,BLUE
109415,Queens,BLUE
109416,Staten Island,HAPPY
109417,Manhattan,HANSEL
109418,Manhattan,HARLEY 
109419,Brooklyn,HARMONY
109420,Manhattan,HALO 
109421,Queens,GUS 
109422,Manhattan,HAILIE
109423,Brooklyn,HALFON
109424,Queens,SHELDA
109425,Brooklyn,SHILOH 
109426,Bronx,SHIRO
109427,Manhattan,SHORTY
109428,Bronx,SHADOW
109429,Brooklyn,SHAGGY 
109430,Manhattan,MONTY
109431,Brooklyn,SASHA
109432,Queens,SASHA
109433,Queens,SAVANAH
109434,Brooklyn,MOLLY
109435,Manhattan,MOLLY
109436,Manhattan,MOLLY
109437,Brooklyn,MONSTER
109438,Brooklyn,MONK
109439,Manhattan,MONA 
109440,Brooklyn,SERGE
109441,Brooklyn,SCRUFFY
109442,Queens,SCOOBY
109443,Bronx,CHLOE
109444,Brooklyn,CHULO 
109445,Manhattan,CINDY
109446,Manhattan,JAVA
109447,Queens,COCO 
109448,Manhattan,COBI
109449,Brooklyn,COCO 
109450,Brooklyn,MILO
109451,Manhattan,JUPITER
109452,Manhattan,JUPITER
109453,Staten Island,MILHOUSE
109454,Bronx,JOY
109455,Brooklyn,JETER 
109456,Manhattan,JOEY
109457,Brooklyn,JOHNNY
109458,Manhattan,MODIGLIANI
109459,Manhattan,MOLIERE
109460,Manhattan,MISSY 
109461,Manhattan,MILO
109462,Brooklyn,MILO
109463,Queens,MILO
109464,Manhattan,MINNIE 
109465,Brooklyn,MINNIE
109466,Bronx,MIELY
109467,Manhattan,RUDOLF 
109468,Manhattan,SADIE
109469,Brooklyn,SADIE 
109470,Queens,SAM 
109471,Staten Island,SALLY
109472,Manhattan,SAM
109473,Bronx,SAM 
109474,Manhattan,SABINE
109475,Queens,RUSTY 
109476,Manhattan,SASHA
109477,Queens,ZU 
109478,Bronx,SANDY
109479,Brooklyn,SAMBA
109480,Manhattan,SAMMY
109481,Staten Island,SAMMY
109482,Manhattan,METRO
109483,Bronx,MEGHAN
109484,Staten Island,MICKEY
109485,Brooklyn,MIA 
109486,Manhattan,MAXWELL
109487,Staten Island,JACKIE 
109488,Queens,JACK
109489,Manhattan,JACK
109490,Staten Island,ISABELLA 
109491,Manhattan,ISADORA
109492,Brooklyn,MAX
109493,Manhattan,JAMES
109494,Brooklyn,JACY
109495,Brooklyn,JAGGER
109496,Brooklyn,JACKSON
109497,Bronx,JACQUELINE
109498,Manhattan,JAIME
109499,Queens,CHASE
109500,Manhattan,CHARLIE
109501,Queens,CHANCE 
109502,Manhattan,INDIA 
109503,Manhattan,IKKI
109504,Manhattan,HUNTER
109505,Bronx,HUNTER
109506,Queens,HOWDY 
109507,Bronx,CHEYENNE 
109508,Bronx,CHIGGIE 
109509,Brooklyn,HONEY 
109510,Queens,CHESTER 
109511,Brooklyn,INDIA
109512,Manhattan,INDIE
109513,Manhattan,CHARLIE 
109514,Queens,CHARLIE 
109515,Brooklyn,CHANCE
109516,Manhattan,CHARLIE
109517,Brooklyn,CHASE
109518,Manhattan,CHELSEA
109519,Manhattan,MAX
109520,Staten Island,JACK
109521,Staten Island,JACK 
109522,Brooklyn,JACK
109523,Bronx,MAX
109524,Manhattan,MIA
109525,Bronx,MICKEY
109526,Queens,MI 
109527,Manhattan,SAMBA 
109528,Bronx,SANTOS
109529,Brooklyn,SAMSON
109530,Brooklyn,SANDY 
109531,Bronx,SARU 
109532,Manhattan,SABASTIAN
109533,Manhattan,SADIE 
109534,Bronx,SAGE 
109535,Manhattan,RUFUS
109536,Manhattan,RURU
109537,Bronx,RUBY
109538,Brooklyn,RUBY
109539,Manhattan,MIDGE
109540,Manhattan,MISTY
109541,Queens,MOCHA
109542,Brooklyn,JIGGY
109543,Staten Island,JUDY
109544,Manhattan,JUNIPER
109545,Brooklyn,MILO 
109546,Queens,COCO
109547,Queens,COCO 
109548,Brooklyn,JAX
109549,Brooklyn,CLEOPATRA
109550,Brooklyn,CLAIRE
109551,Staten Island,CHINO
109552,Manhattan,SCOUT
109553,Brooklyn,SHADOW
109554,Bronx,SASSY 
109555,Manhattan,SHAE'LYN
109556,Bronx,SHAGGY 
109557,Brooklyn,SHEBA 
109558,Brooklyn,SIMBA
109559,Staten Island,GUSSY
109560,Manhattan,HAMBONE
109561,Staten Island,HARLEY
109562,Manhattan,HARLEY
109563,Manhattan,BLUEBERRY
109564,Manhattan,BIRDIE
109565,Manhattan,BLACKIE 
109566,Staten Island,BLAISE
109567,Queens,MASUMI
109568,Manhattan,MAVIS
109569,Brooklyn,MARSHALL 
109570,Queens,MALI
109571,Manhattan,HEIDI
109572,Queens,HEATHER 
109573,Manhattan,HARRY 
109574,Brooklyn,HAZE
109575,Brooklyn,HEIDI
109576,Queens,HENRY
109577,Manhattan,HENRY
109578,Bronx,MADISON
109579,Queens,HONEY 
109580,Staten Island,MADIGAN
109581,Brooklyn,MAGGIE 
109582,Staten Island,HERSHEY 
109585,Brooklyn,TUFFY
109586,Manhattan,TRUFFLE 
109587,Queens,TWILIGHT 
109588,Manhattan,TYSON
109589,Manhattan,RAMONA
109590,Manhattan,RAMONE
109591,Manhattan,RANDY
109592,Manhattan,REGGIE
109593,Bronx,QUEENIE
109594,Brooklyn,QUEENIE
109595,Brooklyn,MAX
109596,Staten Island,MAX
109597,Staten Island,MAX 
109598,Queens,REX
109599,Staten Island,RIO
109600,Staten Island,RILEY 
109601,Bronx,RILEY
109602,Queens,BECKY
109603,Staten Island,BEAR
109604,Brooklyn,BEAR
109605,Brooklyn,BE
109606,Bronx,BEAR
109607,Manhattan,BELLA
109608,Manhattan,DUKE
109609,Queens,LUNA 
109610,Manhattan,LUCY 
109611,Brooklyn,LUCKY
109612,Brooklyn,EMPERIOR 
109613,Staten Island,EINSTEIN
109614,Brooklyn,ELLIE
109615,Bronx,THUNDER 
109616,Manhattan,THOR 
109617,Queens,THOR
109618,Bronx,TIKO 
109619,Staten Island,TITAN
109620,Manhattan,TIPPER
109621,Brooklyn,PUGSY 
109622,Staten Island,PUDGY 
109623,Brooklyn,PRINCESS 
109624,Bronx,PRINCESS 
109625,Queens,PRINCESS 
109626,Queens,PRINCESS 
109627,Brooklyn,PRINCESS
109628,Queens,PRINCE 
109629,Manhattan,MADELEINE 
109630,Staten Island,CANDY
109631,Brooklyn,BUDDY
109632,Queens,GINGER
109633,Staten Island,CASEY 
109634,Queens,CASEY 
109635,Queens,CASHEW 
109636,Brooklyn,CASH
109637,Manhattan,CASSIE
109638,Manhattan,CASPER
109639,Manhattan,CASPER
109640,Manhattan,ORIO
109641,Brooklyn,OREO
109642,Queens,OREO
109643,Brooklyn,OLLIE 
109644,Queens,ONYX
109645,Brooklyn,OLIVE
109646,Manhattan,GRETEL
109647,Staten Island,ODIE
109648,Manhattan,GITANE 
109649,Manhattan,OZZY
109650,Bronx,PAC 
109651,Bronx,SKY
109652,Brooklyn,SKITTLES 
109653,Queens,SNOW 
109654,Manhattan,SMUDGE 
109655,Brooklyn,SNAPPLE
109656,Manhattan,SKYLINE 
109657,Staten Island,SOPHIA
109658,Manhattan,SOPHIE
109659,Brooklyn,SOPHIE
109660,Brooklyn,SPARKY
109661,Brooklyn,SPARTACUS
109662,Queens,FAYE
109663,Brooklyn,FALCORE
109664,Manhattan,FITZGERALD
109665,Manhattan,FIONA
109666,Manhattan,ANNIE
109667,Manhattan,AMORE
109668,Brooklyn,ANGEL 
109669,Manhattan,ALFIO
109670,Manhattan,ALFRED 
109671,Staten Island,ALMA
109672,Queens,LOLA
109673,Brooklyn,LITTLE 
109674,Manhattan,FRANKIE
109675,Queens,FLORENCE
109676,Bronx,FLUFFY
109677,Bronx,FOX
109678,Manhattan,FONZIE
109679,Brooklyn,FRODO 
109680,Manhattan,FRIAS
109681,Manhattan,FREDDIE 
109682,Queens,GABRIELLA
109683,Manhattan,LILY
109684,Bronx,LINA 
109685,Manhattan,LILY
109686,Brooklyn,PANICBEAR
109687,Queens,PATCHES
109688,Queens,PATCHES
109689,Manhattan,PELE
109690,Manhattan,SPOCK
109691,Bronx,STELLA 
109692,Queens,PEPPER
109693,Queens,SULLEY
109694,Manhattan,SYMON
109695,Queens,DIESEL
109696,Brooklyn,DIAMOND
109697,Manhattan,DOC
109698,Bronx,DOLCE 
109699,Staten Island,LEO 
109700,Brooklyn,LAPA 
109701,Queens,LADYJEAN 
109702,Bronx,LAIKA 
109703,Queens,LADY
109704,Manhattan,LADY 
109705,Manhattan,LAZARUS
109706,Manhattan,BRONIK
109707,Brooklyn,BOOMER
109708,Queens,BOO
109709,Brooklyn,BREWSTER
109710,Brooklyn,BRANDI
109711,Queens,BUDDY 
109712,Brooklyn,DAVELIS
109713,Manhattan,DARLA 
109714,Manhattan,DANNI
109715,Queens,ZEUS
109716,Brooklyn,ZEUS
109717,Brooklyn,ZIGGY 
109718,Staten Island,WILSON
109719,Manhattan,WINSTON
109720,Manhattan,XENA
109721,Brooklyn,WYLIE
109722,Staten Island,NICKY
109723,Queens,NIKO
109724,Bronx,NIKO
109725,Bronx,NIKKO 
109726,Queens,NELLY 
109727,Manhattan,NICK
109728,Staten Island,NANUQ
109729,Queens,ARYA 
109730,Staten Island,ARYA
109731,Manhattan,AUSTIN
109732,Manhattan,AUSTIN
109733,Manhattan,AUGGIE
109734,Manhattan,B.B
109735,Queens,BABE 
109736,Brooklyn,BAILEY 
109737,Staten Island,BAILEY
109738,Staten Island,COOKIE
109739,Brooklyn,COOKIE 
109740,Brooklyn,BALL 
109741,Bronx,BAMBI
109742,Staten Island,BAMBI
109743,Manhattan,BAMBI
109744,Queens,BANJO
109745,Staten Island,BANDIT
109746,Staten Island,BARNEY
109747,Bronx,KALUMBA
109748,Manhattan,KAKA
109749,Manhattan,DAISY
109750,Brooklyn,CRIX
109751,Brooklyn,COOPER
109752,Staten Island,COOPER
109753,Staten Island,KASEY
109754,Queens,KEEKO 
109755,Brooklyn,KEPPY
109756,Bronx,KENZIE 
109757,Staten Island,KOKO 
109758,Manhattan,KOR- 
109759,Brooklyn,MOSE
109760,Manhattan,MOXI 
109761,Bronx,MUNECO
109762,Bronx,MUGSY
109763,Bronx,MUFASA
109764,Staten Island,ROCKY
109765,Manhattan,ROCKY
109766,Queens,NADIA
109767,Manhattan,NALA 
109770,Brooklyn,ROSALIE
109771,Manhattan,ROSEY
109772,Brooklyn,ROMEO
109773,Brooklyn,RODRIGUEZ
109774,Brooklyn,VOLTAIRE
109775,Brooklyn,WILLOW
109776,Manhattan,WHOVILLE
109777,Manhattan,WILLA 
109778,Brooklyn,WATSON
109779,Brooklyn,VICTORIA
109780,Manhattan,VICTORIA
109781,Brooklyn,VALENTINE
109782,Brooklyn,VALERIA
109784,Bronx,ROGER 
109785,Brooklyn,RORY 
109786,Brooklyn,ROSCO 
109787,Brooklyn,ROYAL
109788,Brooklyn,ROXY
109789,Queens,ROXY 
109790,Brooklyn,NAME
109791,Queens,
109792,Queens,ROCKY
109793,Brooklyn,ROCKY
109794,Manhattan,MUNECA
109795,Queens,MORRIS
109796,Brooklyn,KOJI
109797,Brooklyn,KID 
109798,Manhattan,KARP
109799,Queens,KING
109800,Bronx,KING
109801,Queens,DAISY
109802,Manhattan,BANDIT
109803,Brooklyn,BAILEY 
109804,Brooklyn,COOKIE
109805,Manhattan,CODY
109806,Staten Island,BAILEY
109807,Manhattan,BAILEY
109808,Brooklyn,AZZURRA
109809,Bronx,BABY
109810,Manhattan,BABY 
109811,Staten Island,BACI
109812,Queens,AVA
109813,Manhattan,ARYA
109814,Queens,LILY
109815,Manhattan,NESSA
109816,Queens,NEMO
109817,Queens,NOT 
109818,Brooklyn,ZEUS
109819,Brooklyn,ZEUS
109820,Queens,ZIGGY
109821,Manhattan,ZOE
109822,Queens,ZOEY 
109823,Bronx,ZEN
109824,Brooklyn,ZERO
109825,Manhattan,ZELDA 
109826,Manhattan,ZADIE
109827,Queens,XENA
109828,Staten Island,YALA
109829,Bronx,BRUNO
109830,Brooklyn,DAISY
109831,Manhattan,BUDDY 
109832,Manhattan,BRANDY 
109833,Bronx,BRANDY
109834,Queens,BOOBOO
109835,Brooklyn,BOOTS
109836,Staten Island,BOOTS 
109837,Queens,BRODY
109838,Brooklyn,BROOKLYN
109839,Manhattan,LEONIDAS
109840,Brooklyn,DIXIE 
109841,Brooklyn,DIESEL
109842,Queens,TALLULAH
109843,Manhattan,TABITHA
109844,Brooklyn,TABITHA
109845,Manhattan,SUMMER
109846,Bronx,PEPPER
109847,Manhattan,PEPPER
109848,Manhattan,PEPPER 
109849,Brooklyn,STELLA
109850,Manhattan,SPOTTY
109851,Queens,SPIKE
109852,Bronx,PICCOLINO
109853,Manhattan,PEACHES
109854,Brooklyn,PEARL 
109855,Staten Island,PENELOPE 
109856,Brooklyn,LUCKY
109857,Manhattan,LILY
109858,Brooklyn,GABRIELLE 
109859,Brooklyn,FURBY
109860,Manhattan,FRANKIE
109861,Queens,LIZZY
109862,Manhattan,LINDA
109863,Brooklyn,LOKI 
109864,Staten Island,LOUIE 
109865,Manhattan,LUCA
109866,Manhattan,LOLA
109867,Manhattan,ANDY
109868,Queens,ANAKIN 
109869,Manhattan,ANDREW 
109870,Bronx,FAITH 
109871,Brooklyn,FENDI 
109872,Manhattan,SOPHIE
109873,Queens,SNOW
109874,Manhattan,OZZIE
109875,Queens,GORDO
109876,Queens,GONZALEZ
109877,Manhattan,GOMEZ 
109878,Staten Island,GIRL
109879,Queens,GIPPER
109880,Queens,GUCCI
109881,Manhattan,GREY
109882,Manhattan,GRACIE
109883,Manhattan,OSCAR
109884,Brooklyn,OSCAR
109885,Manhattan,OSKAR
109886,Manhattan,OREO
109887,Queens,OSCAR 
109888,Bronx,OSA 
109889,Staten Island,CASSIE 
109890,Bronx,CASTANIDA 
109891,Queens,CASH
109892,Staten Island,CASINO
109893,Staten Island,CASEY
109894,Manhattan,CARMELO
109895,Staten Island,GEORGE
109896,Brooklyn,GINGER 
109897,Manhattan,GINGER 
109898,Bronx,GILBERT
109899,Queens,BUDDY
109900,Brooklyn,BUSTA
109901,Manhattan,BUNNY
109902,Staten Island,BUTTERCUP
109903,Staten Island,CALI
109904,Manhattan,CARAMEL
109905,Manhattan,CAPTAIN 
109906,Brooklyn,LYMERIA
109907,Bronx,MADDIE
109908,Queens,MADDIE
109909,Manhattan,PIPPA
109910,Manhattan,POPEYE 
109911,Queens,PITA
109912,Manhattan,PRIMUS
109913,Bronx,PRINCESS
109914,Manhattan,PRINCESS 
109915,Brooklyn,PRINCESS
109916,Bronx,PUMA
109917,Brooklyn,TAZ
109918,Brooklyn,TOBY
109919,Brooklyn,TOBY 
109920,Brooklyn,TINKA
109921,Bronx,TEMPEST 
109922,Brooklyn,TOBY
109923,Manhattan,TOBY
109924,Queens,TOFI
109925,Manhattan,EINSTEIN
109926,Manhattan,EDDIE 
109927,Staten Island,EMMA 
109928,Queens,REX
109929,Queens,EMME
109930,Manhattan,ELSA
109931,Bronx,ELSA
109932,Manhattan,LUCKY
109933,Brooklyn,LUCY
109934,Manhattan,LUCY
109935,Queens,LULU 
109936,Manhattan,LULU 
109937,Bronx,LULU 
109938,Manhattan,LULUBELLE
109939,Brooklyn,LUSY
109940,Bronx,LUNA 
109941,Bronx,DUNCAN
109942,Manhattan,DUSTIN
109943,Manhattan,DORIS
109944,Manhattan,DOROTHY
109945,Staten Island,BELLA 
109946,Queens,BELLA
109947,Brooklyn,BELLAMY
109948,Brooklyn,BEAR
109949,Queens,BEAR
109950,Manhattan,BEAR
109951,Staten Island,BAXTER 
109952,Manhattan,BAXTER
109953,Brooklyn,BELLA 
109954,Brooklyn,BELLA
109955,Brooklyn,BELLA
109956,Staten Island,BELLA 
109957,Staten Island,BEE 
109958,Bronx,REX
109959,Staten Island,REX
109960,Manhattan,REX
109961,Staten Island,TREVOR
109962,Manhattan,MAX
109963,Queens,QUEENIE
109964,Manhattan,REGGIE
109965,Brooklyn,RENLY
109966,Staten Island,RANGER
109967,Manhattan,RAMO
109968,Manhattan,TUGA
109969,Manhattan,TUCKER 
109971,Manhattan,HERMAN 
109972,Manhattan,MADISON
109973,Brooklyn,HARU
109974,Staten Island,HARRY 
109975,Queens,HAZEL
109976,Bronx,HECTOR 
109977,Manhattan,HEIDI
109978,Brooklyn,MAGNET
109979,Manhattan,MAISIE
109980,Manhattan,MAISY 
109981,Bronx,MARCH
109982,Queens,MARY 
109983,Brooklyn,MARS
109984,Staten Island,MARLEY
109985,Brooklyn,MAX
109986,Manhattan,MATE
109987,Brooklyn,BETSIE
109988,Manhattan,BLOSSOM
109989,Brooklyn,BISSU
109990,Queens,HAILEY
109991,Manhattan,HACHI
109992,Brooklyn,SHADOWFAX
109993,Manhattan,SHAGGY 
109994,Queens,SCARLETT
109995,Queens,MONTE
109996,Queens,SCOOTER
109997,Brooklyn,SCRAPPY
109998,Staten Island,CHUCK 
109999,Manhattan,CLEO
110000,Manhattan,CLYDE
110001,Queens,COCO 
110002,Queens,COCO
110003,Manhattan,COCO
110004,Brooklyn,MISTY
110005,Manhattan,MOCHA 
110006,Queens,MISTER 
110007,Manhattan,MILO
110008,Manhattan,RUDOLPH
110009,Staten Island,RYLIE
110010,Manhattan,SANSA
110011,Bronx,SAMANTHA
110012,Queens,SAMANTHA
110013,Bronx,SAMANTHA
110014,Manhattan,MIA
110015,Manhattan,MAXIE 
110016,Brooklyn,MAYA
110017,Manhattan,JACK
110018,Staten Island,ISUFI
110019,Manhattan,JACK
110020,Staten Island,JAKE
110021,Manhattan,JAISE
110022,Staten Island,JADE
110023,Brooklyn,JAMISON
110024,Bronx,MAX
110025,Manhattan,CHARLOTTE
110026,Manhattan,CHARLIE 
110027,Manhattan,CHARLI
110028,Manhattan,CHAPLIN
110029,Brooklyn,CHARLIE
110030,Manhattan,HUGO
110031,Queens,IBELLA
110032,Manhattan,IGOR
110033,Staten Island,HONEY
110034,Queens,CHICO
110035,Manhattan,HUGO 
110036,Manhattan,CHASE 
110037,Staten Island,JACKSON
110038,Queens,JACK 
110039,Manhattan,MAX
110040,Manhattan,MI 
110041,Brooklyn,SADIE
110042,Queens,MIKEY
110043,Manhattan,MIDNITE
110044,Manhattan,MILES
110045,Staten Island,JOY
110046,Queens,JOEY
110047,Brooklyn,MOCHI
110048,Bronx,JENNY
110049,Manhattan,CHRIS 
110050,Staten Island,CICI
110051,Brooklyn,CHLOE
110052,Staten Island,CHLOE
110053,Queens,CHOPS 
110054,Bronx,CHOCO
110055,Brooklyn,CHLOE
110056,Bronx,SCARLETT
110057,Queens,SAV
110058,Brooklyn,SHI
110059,Staten Island,SHYLA
110060,Manhattan,BONITA
110061,Queens,BONES 
110062,Manhattan,BLANCE
110063,Brooklyn,BENTLEY
110064,Staten Island,BENSON
110065,Manhattan,BIGBY
110066,Manhattan,HIRO
110075,Bronx,TURU
110076,Brooklyn,TURNER
110077,Manhattan,REMI
110078,Manhattan,RAINBOW
110079,Manhattan,PUNKIE 
110080,Brooklyn,MAX
110081,Brooklyn,TRAFFIC
110082,Brooklyn,RICO
110083,Brooklyn,BELLA 
110084,Staten Island,BELLA
110085,Manhattan,BEAR
110086,Staten Island,BELLA
110087,Brooklyn,DUKE 
110088,Manhattan,LUCY
110089,Manhattan,LUCY
110090,Brooklyn,LUCKY
110091,Queens,LUCKY
110092,Brooklyn,EMMA
110093,Bronx,ELLE
110094,Brooklyn,TOBY 
110095,Brooklyn,TIZZY
110096,Brooklyn,POOCCIOLINA
110097,Manhattan,PRECIOUS
110098,Staten Island,POPPY
110099,Manhattan,MACDOUGAL
110100,Brooklyn,LYLA 
110101,Queens,BUNJI
110102,Brooklyn,BUFFY
110103,Queens,GEMMA
110104,Brooklyn,OREO
110105,Manhattan,OSCAR
110106,Manhattan,GRIZZLY
110107,Queens,NUSKA
110108,Staten Island,GIZMO
110109,Manhattan,GIZMO
110110,Manhattan,GOZO
110111,Queens,SINATRA
110112,Staten Island,SNUGGLES
110113,Staten Island,SNOWFLAKE
110114,Brooklyn,SOPHIE
110115,Staten Island,SOPHIE
110116,Queens,SPARKY
110117,Manhattan,SPERRY 
110118,Staten Island,ANNIE
110119,Bronx,APOLLO 
110120,Manhattan,ANGUS 
110121,Brooklyn,ABBIE
110122,Staten Island,ANGEL
110123,Brooklyn,LOGAN
110124,Manhattan,FRANKIE
110125,Manhattan,FRANK
110126,Staten Island,SUNSHINE
110127,Brooklyn,TARGET
110128,Brooklyn,DIEGO
110129,Brooklyn,DOBBY 
110130,Bronx,DISCO
110131,Bronx,DOLLY
110132,Manhattan,LEO
110133,Manhattan,BROWNIE 
110134,Staten Island,BRIOCHE
110135,Bronx,BRANDO 
110136,Bronx,BUDDY
110137,Manhattan,BRUNO 
110138,Queens,BRUNO
110139,Manhattan,ZOEY
110140,Bronx,ZIA 
110141,Brooklyn,ZIGGY
110142,Queens,NORMA
110143,Staten Island,NIKE
110144,Manhattan,LILLY
110145,Manhattan,COOKIE
110146,Staten Island,BANDIT
110147,Queens,BANQUO
110148,Staten Island,CUTIE
110149,Brooklyn,COOPER
110150,Bronx,COOPER
110151,Brooklyn,COOPER
110152,Staten Island,CRISANO
110153,Brooklyn,KATIE
110154,Manhattan,KEVIN
110155,Brooklyn,KEYLIA
110156,Manhattan,KUZCO 
110157,Bronx,MORALES
110158,Staten Island,MUGSY
110159,Manhattan,MURDOCK
110160,Bronx,MYLES
110162,Queens,
110163,Queens,
110164,Brooklyn,NAME
110165,Queens,ROXY
110166,Manhattan,RONAN 
110167,Brooklyn,RODRIGUEZ
110168,Brooklyn,ROGER
110172,Manhattan,VALENTINA
110173,Manhattan,VINCENT
110179,Manhattan,WILLIAMS
110180,Manhattan,WHITNEY 
110181,Brooklyn,VICTOR
110183,Queens,ROXY
110184,Manhattan,NALA
110185,Queens,
110187,Brooklyn,KRYPTO
110188,Manhattan,KOKO 
110189,Manhattan,KEELEY
110190,Brooklyn,KAYLA
110191,Queens,KITSUNE
110192,Manhattan,CRUMPET
110193,Brooklyn,CORIA
110194,Manhattan,KALI
110195,Manhattan,AXEL
110196,Manhattan,AUGIE
110197,Manhattan,BAILEY
110198,Brooklyn,COCONUT 
110199,Queens,COLBY
110200,Manhattan,COOKIE 
110201,Manhattan,NIYA
110202,Brooklyn,NOEL
110203,Bronx,NIEVE
110204,Brooklyn,WOLF
110205,Queens,XIAO 
110206,Queens,ZELDA 
110207,Manhattan,BOODOO
110208,Queens,BROWNIE
110209,Manhattan,LARRY
110210,Manhattan,DESMOND
110211,Brooklyn,DERYN
110212,Manhattan,DIEGO
110213,Manhattan,PARKER
110214,Brooklyn,PANTELEEMON 
110215,Brooklyn,PEANUT
110216,Manhattan,PEPPER
110217,Brooklyn,PEPPER
110218,Manhattan,PEPPER
110219,Brooklyn,PEPINITA
110220,Staten Island,PEPPA
110221,Brooklyn,STORMY
110222,Manhattan,SUMTER
110223,Queens,STELLA
110224,Manhattan,FREYA
110225,Manhattan,GABRIEL
110226,Bronx,FRANKIE
110227,Manhattan,LOUIE
110228,Manhattan,LORETTA 
110229,Manhattan,LOLA
110230,Manhattan,LOBO
110231,Manhattan,AGNES
110232,Brooklyn,ABBY
110233,Brooklyn,EVEREST 
110234,Queens,FINN
110235,Bronx,FLASH 
110236,Manhattan,SOPHIE
110237,Queens,SNOOP
110238,Brooklyn,PANDA
110239,Manhattan,GREG
110240,Manhattan,OLIVE 
110241,Queens,OPAL
110242,Manhattan,OLIVER
110243,Bronx,CASPER
110244,Brooklyn,GEORGIA
110245,Queens,CAMILLE
110246,Queens,BUZZ
110247,Manhattan,BYRON
110248,Queens,CALEB
110249,Manhattan,CALI
110250,Manhattan,BUSTER
110251,Bronx,MADDIE
110252,Bronx,POOCHIE 
110253,Manhattan,PLUTO 
110254,Manhattan,TIMMY
110255,Queens,TINKER
110256,Manhattan,TEDDY
110257,Manhattan,EMMA
110258,Brooklyn,LULA
110259,Manhattan,LUCY
110260,Brooklyn,DUSTY
110261,Queens,DOZER
110262,Manhattan,BELLA
110263,Brooklyn,BENITO
110264,Manhattan,BAXTER
110265,Manhattan,BELLA
110266,Manhattan,RILEY
110267,Brooklyn,RILEY
110268,Manhattan,ROBERT 
110269,Manhattan,RINGO
110270,Manhattan,TONY
110271,Manhattan,REMY
110272,Brooklyn,RANGER
110273,Manhattan,TWAIN
110276,Manhattan,HARRY 
110277,Manhattan,MAISIE
110278,Manhattan,MAGGIE
110279,Bronx,BENNY-BOY
110280,Manhattan,BENNY
110281,Queens,BENZINO
110282,Brooklyn,BILLY
110283,Brooklyn,BLONDIE
110284,Bronx,HARMONY
110285,Brooklyn,HARPO 
110286,Brooklyn,SHIRLEY
110287,Manhattan,SHIRLEY 
110288,Manhattan,SCOTCH 
110289,Manhattan,JEANETTE 
110290,Manhattan,JESS
110291,Brooklyn,COBY
110292,Manhattan,COBELLA 
110293,Manhattan,MIMI
110294,Manhattan,MILO
110295,Brooklyn,MILO
110296,Brooklyn,JUNO
110297,Brooklyn,SANDY 
110298,Manhattan,RUMPY
110299,Queens,RUSSELL
110300,Manhattan,MIKA
110301,Manhattan,SADIE
110302,Manhattan,MAX
110303,Brooklyn,JAMIE
110304,Manhattan,JAKE
110305,Queens,CHARLIE
110306,Manhattan,CHARLI 
110307,Queens,CEE 
110308,Brooklyn,HUNTER
110309,Queens,CHEWY
110310,Manhattan,CHEWY
110311,Queens,CHEWBACCA
110312,Manhattan,CHIACHI
110313,Staten Island,CHICA 
110314,Brooklyn,HONEY
110315,Manhattan,HORATIO
110316,Queens,IGBY
110317,Staten Island,CHARLES 
110318,Staten Island,CHARLIE
110319,Queens,CHASE
110320,Brooklyn,CHARLOTTE
110321,Brooklyn,CHARLOTTE 
110322,Brooklyn,ISABELLE 
110323,Brooklyn,JACK
110324,Manhattan,JACKIE
110325,Queens,JAKE
110326,Manhattan,JACKSON
110327,Brooklyn,MAX
110328,Staten Island,MAX
110329,Brooklyn,MICK
110330,Queens,MESSI
110331,Brooklyn,MAX
110332,Manhattan,SADIE
110333,Queens,SAM
110334,Brooklyn,SALLY
110335,Bronx,MILA
110336,Manhattan,RUDY
110337,Queens,RUMI
110338,Staten Island,SAMANTHA
110339,Bronx,SAMMY
110340,Queens,SAMMY
110341,Bronx,SANDY
110342,Bronx,SARA 
110343,Queens,SASHA 
110344,Brooklyn,SARGENT
110345,Queens,JUNIOR
110346,Manhattan,JORDY
110347,Brooklyn,JOEY
110348,Brooklyn,MOBY
110349,Manhattan,MITZIE/TRUDY
110350,Brooklyn,MOJO
110351,Manhattan,MOLLY
110352,Manhattan,MINNIE
110353,Manhattan,MISHA
110354,Brooklyn,MIMI
110355,Queens,MIMILU 
110356,Queens,MIMI
110357,Bronx,COCO 
110358,Queens,COCO 
110359,Manhattan,COCO 
110360,Queens,COCO 
110361,Queens,JAXX 
110362,Staten Island,JAX
110363,Brooklyn,CHIRON
110364,Staten Island,CHLOE
110365,Queens,CLAUDE
110366,Manhattan,CHOW
110367,Brooklyn,SCOOBY
110368,Manhattan,MONK
110369,Brooklyn,MONA 
110370,Staten Island,MOLLY
110371,Staten Island,SIGMUND
110372,Manhattan,SIMBA 
110373,Queens,SIMBA
110374,Queens,SHADOW
110375,Manhattan,SHANE
110376,Brooklyn,SHEA
110377,Brooklyn,BLUE
110378,Brooklyn,BINDI
110379,Brooklyn,BINGO
110380,Brooklyn,BILLIE
110381,Queens,BIGI
110382,Manhattan,BENNY
110383,Bronx,MASSON
110384,Queens,MATTIE
110385,Staten Island,MAX 
110386,Brooklyn,MARTINA
110387,Queens,MAGGIE
110388,Queens,MAGGIE
110389,Manhattan,MAGNOLIA
110390,Manhattan,MAGIC
110391,Brooklyn,MAGGIE
110392,Brooklyn,MAGGY 
